"","game_str","play_per_game","ball_position_x","ball_position_y","ball_position_z","batter","ball_dist","batter_hand","hit_side","push_pull","x_ball_pos","pitcher_is_righty","pitcher_hand"
"5018","1884_107_Vis1AY_Home1A",115,41.4984,233.6211,-0.1662117,753,237.278181819926,"L","R","pull",2.152989,"False","L"
"5019","1884_107_Vis1AY_Home1A",127,16.19478,100.7262,-0.2100408,963,102.019793499538,"L","R","pull",1.933587,"False","L"
"5020","1884_107_Vis1AY_Home1A",15,-0.4641,2.2599,0.0021,753,2.30706237887058,"L","L","push",1.810644,"False","L"
"5021","1884_107_Vis1AY_Home1A",159,37.7256,119.9307,5.49597,630,125.724276485689,"L","R","pull",2.045466,"False","L"
"5022","1884_107_Vis1AY_Home1A",161,-0.6465,13.8186,-0.0345,877,13.8337149099582,"L","L","push",1.819662,"False","L"
"5023","1884_107_Vis1AY_Home1A",166,-2.5503,9.2097,-0.0288,423,9.55628610810706,"L","L","push",1.429959,"False","L"
"5024","1884_107_Vis1AY_Home1A",17,1.2306,11.7309,-0.0351,626,11.7952698642295,"L","R","pull",1.858467,"False","L"
"5025","1884_107_Vis1AY_Home1A",179,120.8505,264.087,5.9376,953,290.425182997704,"L","R","pull",1.799883,"False","L"
"5026","1884_107_Vis1AY_Home1A",184,-85.6206,217.2186,2.936577,537,233.484062261903,"R","L","pull",2.004342,"False","L"
"5027","1884_107_Vis1AY_Home1A",186,1.7811,15.0582,-0.0114,753,15.1631693405436,"L","R","pull",1.696014,"False","L"
"5028","1884_107_Vis1AY_Home1A",19,0.8544,7.6332,-0.0258,963,7.68086854463738,"L","R","pull",1.26933,"False","L"
"5029","1884_107_Vis1AY_Home1A",201,-9.68256,15.76599,0.055593,626,18.5018487950178,"L","L","push",1.769058,"False","L"
"5030","1884_107_Vis1AY_Home1A",206,-0.669,4.5864,-0.0204,963,4.63493537819029,"L","L","push",1.736973,"False","L"
"5031","1884_107_Vis1AY_Home1A",212,0.453759,-5.72256,2.927844,630,5.74052176928901,"L","R","pull",2.908134,"False","L"
"5032","1884_107_Vis1AY_Home1A",230,178.4409,220.0716,5.0067,877,283.324308733596,"L","R","pull",2.373933,"False","L"
"5033","1884_107_Vis1AY_Home1A",234,-108.1863,313.284,-1.270467,423,331.437988413655,"L","L","push",2.886183,"False","L"
"5034","1884_107_Vis1AY_Home1A",235,-94.5354,224.8755,-1.489233,953,243.938378188857,"L","L","push",2.43759,"False","L"
"5035","1884_107_Vis1AY_Home1A",249,-2.2494,3.3153,-0.0057,753,4.0063717313799,"L","L","push",2.380863,"False","L"
"5036","1884_107_Vis1AY_Home1A",46,189.0594,246.2631,5.37591,877,310.465732650111,"L","R","pull",1.170939,"False","L"
"5037","1884_107_Vis1AY_Home1A",51,-1.5669,15.102,-0.0282,423,15.1830688469097,"L","L","push",1.710921,"False","L"
"5038","1884_107_Vis1AY_Home1A",56,46.9725,124.4625,0.0688593,953,133.031310835081,"L","R","pull",1.521825,"False","L"
"5039","1884_107_Vis1AY_Home1A",59,2.0697,7.5963,-0.0252,537,7.87320975079415,"R","R","push",1.823142,"False","L"
"5040","1884_107_Vis1AY_Home1A",77,-4.68636,9.33531,0.1616766,963,10.4455724039279,"L","L","push",1.475607,"False","L"
"5041","1884_107_Vis1AY_Home1A",81,-18.56409,44.9058,0.001721181,892,48.5917308929009,"L","L","push",1.916289,"False","L"
"5042","1884_107_Vis1AY_Home1A",86,-138.6453,193.7286,-1.843881,630,238.229489505498,"L","L","push",1.752576,"False","L"
"5043","1884_107_Vis1AY_Home1A",93,-1.902111,96.2355,-0.321054,423,96.2542959379285,"L","L","push",1.531206,"False","L"
"5044","1884_107_Vis1AY_Home1A",95,0.672,3.6753,-0.0195,953,3.73622993002304,"L","R","pull",1.900053,"False","L"
"5045","1884_107_Vis3AR_Home3A",107,-47.5869,187.032,0.1154598,547,192.990885991049,"R","L","pull",-1.888863,"True","R"
"5046","1884_107_Vis3AR_Home3A",109,70.1274,136.3818,-1.151427,786,153.355298578171,"R","R","push",-2.084613,"True","R"
"5047","1884_107_Vis3AR_Home3A",110,35.8305,157.0701,6.28479,334,161.105062131083,"R","R","push",-1.492464,"True","R"
"5048","1884_107_Vis3AR_Home3A",134,-2.9952,5.0778,-0.0456,879,5.89536053859304,"L","L","push",-1.544736,"True","R"
"5049","1884_107_Vis3AR_Home3A",138,-63.0921,363.261,5.40774,651,368.699291026454,"R","L","pull",-1.186836,"True","R"
"5050","1884_107_Vis3AR_Home3A",140,209.5482,303.741,22.71891,475,369.010898489787,"R","R","push",-1.325415,"True","R"
"5051","1884_107_Vis3AR_Home3A",143,-78.7389,89.9439,6.22161,345,119.539614858088,"R","L","pull",-1.612275,"True","R"
"5052","1884_107_Vis3AR_Home3A",177,1.7133,7.0845,-0.0726,702,7.2887267159635,"R","R","push",-1.658208,"True","R"
"5053","1884_107_Vis3AR_Home3A",184,166.5768,286.098,3.76749,442,331.058749925508,"L","R","pull",-1.780368,"True","R"
"5054","1884_107_Vis3AR_Home3A",186,1.8684,9.0261,-0.0825,547,9.21745082818455,"R","R","push",-1.740591,"True","R"
"5055","1884_107_Vis3AR_Home3A",215,-20.89737,165.5508,5.19945,786,166.864518258247,"R","L","pull",-2.195763,"True","R"
"5056","1884_107_Vis3AR_Home3A",222,-38.8062,255.2649,4.94976,879,258.197773674465,"L","L","push",-1.822443,"True","R"
"5057","1884_107_Vis3AR_Home3A",23,-56.1951,193.0419,4.64781,475,201.054879124134,"R","L","pull",-1.43634,"True","R"
"5058","1884_107_Vis3AR_Home3A",240,-188.4945,236.352,4.74027,475,302.311833103255,"R","L","pull",3.56985,"False","L"
"5059","1884_107_Vis3AR_Home3A",243,31.9239,55.0167,-0.0102705,345,63.6079607447055,"R","R","push",3.43428,"False","L"
"5060","1884_107_Vis3AR_Home3A",255,-4.8207,16.8186,-0.0435,442,17.4958410615209,"L","L","push",-1.009005,"True","R"
"5061","1884_107_Vis3AR_Home3A",26,13.58931,255.6996,3.89643,345,256.060451429806,"R","R","push",-2.343837,"True","R"
"5062","1884_107_Vis3AR_Home3A",278,-112.6299,193.4289,4.96161,547,223.830814967957,"R","L","pull",-0.968949,"True","R"
"5063","1884_107_Vis3AR_Home3A",279,-153.5217,289.4892,3.51447,786,327.678057378778,"R","L","pull",-0.945345,"True","R"
"5064","1884_107_Vis3AR_Home3A",282,-38.6721,-28.1064,1.7379,334,47.8069141377061,"R","L","pull",-0.791892,"True","R"
"5065","1884_107_Vis3AR_Home3A",43,129.5382,257.0949,5.55294,547,287.885277263791,"R","R","push",-1.898382,"True","R"
"5066","1884_107_Vis3AR_Home3A",49,-40.0137,74.1579,5.3886,786,84.2644071960398,"R","L","pull",-1.622826,"True","R"
"5067","1884_107_Vis3AR_Home3A",57,-51.7257,-8.0424,6.621,334,52.3471894016288,"R","L","pull",-1.580649,"True","R"
"5068","1884_107_Vis3AR_Home3A",68,18.27057,343.806,6.45813,879,344.2911258864,"L","R","pull",-1.575648,"True","R"
"5069","1884_107_Vis3AR_Home3A",70,11.02644,24.32673,0.02050593,651,26.70902790381,"R","R","push",-1.569783,"True","R"
"5070","1884_107_Vis3AR_Home3A",71,-83.3115,274.6164,5.61237,475,286.975561993021,"R","L","pull",-1.617735,"True","R"
"5071","1884_107_Vis3AR_Home3A",91,-10.74555,153.4146,4.70676,345,153.790462441474,"R","L","pull",-1.617675,"True","R"
"5072","1884_107_Vis3AR_Home3A",99,-144.966,215.0076,-0.999156,702,259.313341758113,"R","L","pull",-1.834794,"True","R"
"5073","1884_107_Vis4AZ_Home4A",110,-31.0128,36.6561,-0.2365827,404,48.0152416535625,"R","L","pull",-2.891343,"True","R"
"5074","1884_107_Vis4AZ_Home4A",112,193.7895,298.1235,11.21706,835,355.572765496037,"L","R","pull",-2.797209,"True","R"
"5075","1884_107_Vis4AZ_Home4A",121,-54.8835,80.5689,0.035979,502,97.486133472715,"L","L","push",-3.10998,"True","R"
"5076","1884_107_Vis4AZ_Home4A",139,-92.3172,266.0523,4.14576,776,281.61372791668,"R","L","pull",-2.715663,"True","R"
"5077","1884_107_Vis4AZ_Home4A",141,-66.867,102.8175,2.320797,719,122.648416195441,"L","L","push",-2.314263,"True","R"
"5078","1884_107_Vis4AZ_Home4A",144,225.1878,253.0284,-2.891115,337,338.722477074374,"R","R","push",-2.364171,"True","R"
"5079","1884_107_Vis4AZ_Home4A",16,31.1067,32.5206,0.1842873,337,45.0024022608794,"R","R","push",-2.614266,"True","R"
"5080","1884_107_Vis4AZ_Home4A",175,-10.95051,38.9559,0.2751714,835,40.4657362971453,"L","L","push",-2.871624,"True","R"
"5081","1884_107_Vis4AZ_Home4A",176,2.1114,10.8513,-0.1428,460,11.0548053646367,"R","R","push",-3.18114,"True","R"
"5082","1884_107_Vis4AZ_Home4A",179,-6.84618,32.1015,-0.345501,901,32.8234136378653,"L","L","push",-2.761437,"True","R"
"5083","1884_107_Vis4AZ_Home4A",18,-40.6674,60.2952,0.2355294,586,72.727907750739,"R","L","pull",-2.738364,"True","R"
"5084","1884_107_Vis4AZ_Home4A",194,5.0772,7.2168,-0.1944,776,8.82384055159657,"R","R","push",-2.94132,"True","R"
"5085","1884_107_Vis4AZ_Home4A",22,-0.2084955,-2.473326,1.979694,404,2.48209828084954,"R","L","pull",-2.653746,"True","R"
"5086","1884_107_Vis4AZ_Home4A",231,2.2092,7.8012,-0.1563,586,8.1079766945891,"R","R","push",-3.41013,"True","R"
"5087","1884_107_Vis4AZ_Home4A",234,104.3397,328.893,2.145612,404,345.046922091895,"R","R","push",-3.67554,"True","R"
"5088","1884_107_Vis4AZ_Home4A",266,-0.1853454,-7.89906,2.288409,502,7.90123419478889,"L","L","push",-3.14616,"True","R"
"5089","1884_107_Vis4AZ_Home4A",274,-15.40731,29.99325,0.332844,776,33.7191376965456,"R","L","pull",-3.43719,"True","R"
"5090","1884_107_Vis4AZ_Home4A",43,90.6765,239.6268,-1.036506,502,256.209349810833,"L","R","pull",-2.651703,"True","R"
"5091","1884_107_Vis4AZ_Home4A",44,0.8355,6.4071,-0.1581,776,6.46134588611382,"R","R","push",-3.09744,"True","R"
"5092","1884_107_Vis4AZ_Home4A",77,117.3291,251.8944,2.5146,337,277.879301960707,"R","R","push",-2.868144,"True","R"
"5093","1884_107_Vis4AZ_Home4A",82,-46.4436,266.3778,2.436606,586,270.39626534736,"R","L","pull",-2.872287,"True","R"
"5094","1884_108_Vis1AY_Home1A",101,134.2191,206.1387,-0.39213,963,245.98359791356,"L","R","pull",1.346841,"False","L"
"5095","1884_108_Vis1AY_Home1A",109,-52.0785,137.7777,3.29115,598,147.29176752127,"L","L","push",1.66836,"False","L"
"5096","1884_108_Vis1AY_Home1A",133,12.90951,34.9251,0.108966,435,37.2346351996377,"L","R","pull",1.622274,"False","L"
"5097","1884_108_Vis1AY_Home1A",14,-1.2843,3.4785,-0.0135,753,3.7080168203502,"L","L","push",1.808898,"False","L"
"5098","1884_108_Vis1AY_Home1A",149,130.6686,303.21,5.89884,753,330.167513735013,"R","R","push",-1.312713,"True","R"
"5099","1884_108_Vis1AY_Home1A",156,-0.2901,7.3002,-0.0243,626,7.3059618155312,"R","L","pull",-1.590402,"True","R"
"5100","1884_108_Vis1AY_Home1A",16,-0.6912,7.6575,-0.0246,626,7.68863210785898,"L","L","push",1.653921,"False","L"
"5101","1884_108_Vis1AY_Home1A",160,86.5728,132.3159,4.7568,963,158.121304992876,"L","R","pull",-1.673727,"True","R"
"5102","1884_108_Vis1AY_Home1A",19,-89.3235,276.3861,5.9205,963,290.46163933549,"L","L","push",2.032329,"False","L"
"5103","1884_108_Vis1AY_Home1A",196,-0.9021,2.6376,0.0027,630,2.7876007910029,"L","L","push",-1.571379,"True","R"
"5104","1884_108_Vis1AY_Home1A",205,-60.3753,297.4986,-0.863502,877,303.563162870678,"L","L","push",-1.227324,"True","R"
"5105","1884_108_Vis1AY_Home1A",206,-0.6615,2.0853,0.003,435,2.18770618228317,"L","L","push",-1.287933,"True","R"
"5106","1884_108_Vis1AY_Home1A",211,-5.4705,7.7406,-0.0324,959,9.47856838399133,"R","L","pull",-1.554861,"True","R"
"5107","1884_108_Vis1AY_Home1A",214,1.5849,4.6116,-0.0258,753,4.8763472569127,"R","R","push",-1.246281,"True","R"
"5108","1884_108_Vis1AY_Home1A",34,5.08158,37.0872,-0.0537195,892,37.4337128687017,"L","R","pull",1.835613,"False","L"
"5109","1884_108_Vis1AY_Home1A",36,-39.6954,159.8727,6.30057,598,164.727062095,"L","L","push",1.658364,"False","L"
"5110","1884_108_Vis1AY_Home1A",41,-28.93383,0.2159574,6.1338,630,28.9346359242261,"L","L","push",1.680255,"False","L"
"5111","1884_108_Vis1AY_Home1A",62,-54.3753,132.7266,-1.053213,877,143.432993406852,"L","L","push",2.034414,"False","L"
"5112","1884_108_Vis1AY_Home1A",65,7.5816,260.1198,4.1085,435,260.230265362429,"L","R","pull",2.201166,"False","L"
"5113","1884_108_Vis1AY_Home1A",74,2.7768,6.3468,-0.0282,959,6.9276611118039,"R","R","push",1.821708,"False","L"
"5114","1884_108_Vis1AY_Home1A",80,-146.4051,307.611,7.4361,753,340.674302856864,"L","L","push",1.711389,"False","L"
"5115","1884_108_Vis1AY_Home1A",86,22.5456,312.333,4.57377,626,313.14566413789,"L","R","pull",1.826166,"False","L"
"5116","1884_108_Vis3AR_Home3A",130,-46.4766,286.1166,4.39797,547,289.866836915022,"R","L","pull",-2.070282,"True","R"
"5117","1884_108_Vis3AR_Home3A",134,-1.786869,11.98773,0.327393,442,12.1201720852495,"L","L","push",-1.951569,"True","R"
"5118","1884_108_Vis3AR_Home3A",138,-196.1157,207.3876,5.62578,334,285.43122537706,"R","L","pull",-2.092347,"True","R"
"5119","1884_108_Vis3AR_Home3A",151,-1.7637,4.3347,-0.0177,544,4.67977155211662,"L","L","push",-1.902567,"True","R"
"5120","1884_108_Vis3AR_Home3A",157,-94.0185,106.8441,-0.310272,475,142.320553846098,"R","L","pull",-1.924185,"True","R"
"5121","1884_108_Vis3AR_Home3A",162,-142.4526,301.815,-0.523014,702,333.743969940672,"R","L","pull",-1.953648,"True","R"
"5122","1884_108_Vis3AR_Home3A",166,33.3657,141.7773,4.9404,786,145.65051572782,"R","R","push",-2.302044,"True","R"
"5123","1884_108_Vis3AR_Home3A",171,-27.0606,209.8446,-0.48885,345,211.582211495957,"R","L","pull",-1.920516,"True","R"
"5124","1884_108_Vis3AR_Home3A",191,12.15177,195.8355,-0.1978368,334,196.212151953907,"R","R","push",-2.36013,"True","R"
"5125","1884_108_Vis3AR_Home3A",200,-100.6461,224.5353,4.87536,475,246.060436460842,"R","L","pull",-2.259957,"True","R"
"5126","1884_108_Vis3AR_Home3A",214,64.4961,310.143,3.32046,572,316.778199003988,"L","R","pull",-2.24097,"True","R"
"5127","1884_108_Vis3AR_Home3A",215,-108.1173,193.7271,4.5723,702,221.854771942593,"R","L","pull",-1.962087,"True","R"
"5128","1884_108_Vis3AR_Home3A",218,-0.438,0.4425,9e-04,786,0.622615651907338,"R","L","pull",-2.587578,"True","R"
"5129","1884_108_Vis3AR_Home3A",22,-0.2715,5.7021,-0.0597,475,5.70855994625615,"R","L","pull",-1.769568,"True","R"
"5130","1884_108_Vis3AR_Home3A",230,-138.2655,200.9973,-1.87569,345,243.9616016867,"R","L","pull",-2.083659,"True","R"
"5131","1884_108_Vis3AR_Home3A",233,41.0148,150.8022,0.1045926,547,156.280252571718,"R","R","push",-2.280372,"True","R"
"5132","1884_108_Vis3AR_Home3A",247,-22.10853,195.0039,-0.763503,334,196.25317351312,"R","L","pull",-2.303328,"True","R"
"5133","1884_108_Vis3AR_Home3A",251,-0.2922,2.3829,0.0231,544,2.40074847703794,"L","L","push",3.26442,"False","L"
"5134","1884_108_Vis3AR_Home3A",29,-2.4519,4.8987,-0.0366,786,5.4780539701613,"R","L","pull",-1.8015,"True","R"
"5135","1884_108_Vis3AR_Home3A",36,3.63729,15.76956,0.1250328,345,16.1835997583263,"R","R","push",-2.06223,"True","R"
"5136","1884_108_Vis3AR_Home3A",61,-149.985,316.761,10.59522,547,350.475436152093,"R","L","pull",-2.043294,"True","R"
"5137","1884_108_Vis3AR_Home3A",62,-0.8034,3.6693,-0.0075,442,3.75622337594558,"L","L","push",-2.266599,"True","R"
"5138","1884_108_Vis3AR_Home3A",67,-68.5407,313.059,5.02038,334,320.474281397884,"R","L","pull",-1.681503,"True","R"
"5139","1884_108_Vis3AR_Home3A",95,-0.0753,2.8629,0.0126,572,2.86389009914836,"L","L","push",-1.553841,"True","R"
"5140","1884_108_Vis3AR_Home3A",98,-79.3548,193.7844,-1.278801,702,209.402908209031,"R","L","pull",-1.660386,"True","R"
"5141","1884_109_Vis1AY_Home1A",105,-23.13096,103.6818,0.0641817,626,106.230678063173,"R","L","pull",-2.070753,"True","R"
"5142","1884_109_Vis1AY_Home1A",109,1.4622,9.1212,-0.0201,892,9.23765761868235,"L","R","pull",-2.07105,"True","R"
"5143","1884_109_Vis1AY_Home1A",125,-158.6172,217.0038,2.883576,877,268.793722676479,"L","L","push",-2.207178,"True","R"
"5144","1884_109_Vis1AY_Home1A",137,58.1946,180.2343,6.47706,953,189.396447605677,"L","R","pull",-2.758089,"True","R"
"5145","1884_109_Vis1AY_Home1A",138,37.9245,114.4617,0.0418038,537,120.580879359623,"R","R","push",-2.74071,"True","R"
"5146","1884_109_Vis1AY_Home1A",166,183.5844,262.1556,7.18575,435,320.044982048961,"L","R","pull",-2.578632,"True","R"
"5147","1884_109_Vis1AY_Home1A",169,2.9925,7.7358,-0.0225,753,8.29443535691249,"R","R","push",-2.507403,"True","R"
"5148","1884_109_Vis1AY_Home1A",172,-11.6913,19.60179,-0.39597,423,22.8235989031989,"L","L","push",-2.502444,"True","R"
"5149","1884_109_Vis1AY_Home1A",198,147.4917,209.7702,4.33491,877,256.431937123538,"L","R","pull",-1.04568,"True","R"
"5150","1884_109_Vis1AY_Home1A",225,-88.0455,298.0326,7.6884,953,310.76589377377,"L","L","push",-0.702597,"True","R"
"5151","1884_109_Vis1AY_Home1A",24,-162.4326,195.8541,-0.408972,753,254.446807858873,"R","L","pull",-2.575563,"True","R"
"5152","1884_109_Vis1AY_Home1A",244,-4.0698,14.1075,-0.0228,753,14.6828072346537,"L","L","push",-0.349143,"False","L"
"5153","1884_109_Vis1AY_Home1A",264,35.2314,284.2245,4.26561,626,286.399752000958,"L","R","pull",0.2364468,"False","L"
"5154","1884_109_Vis1AY_Home1A",27,-95.3565,351.651,4.10952,423,364.350501431314,"L","L","push",-2.623815,"True","R"
"5155","1884_109_Vis1AY_Home1A",295,-106.4988,221.346,4.35864,877,245.633967759836,"L","L","push",-0.1297293,"False","L"
"5156","1884_109_Vis1AY_Home1A",298,-112.0041,168.7284,6.44922,959,202.51960740474,"R","L","pull",1.433328,"False","L"
"5157","1884_109_Vis1AY_Home1A",31,196.5807,312.279,23.61027,626,369.001552101736,"R","R","push",-2.227785,"True","R"
"5158","1884_109_Vis1AY_Home1A",59,-153.4605,191.5611,-1.056156,959,245.450158063628,"R","L","pull",-2.014062,"True","R"
"5159","1884_109_Vis1AY_Home1A",64,41.5233,225.1167,-0.185247,537,228.914204587177,"R","R","push",-2.575785,"True","R"
"5160","1884_109_Vis1AY_Home1A",69,-56.3217,263.7036,6.44214,435,269.651112632323,"L","L","push",-2.234418,"True","R"
"5161","1884_109_Vis1AY_Home1A",75,-160.107,167.8083,-1.211997,753,231.935070651012,"R","L","pull",-2.173371,"True","R"
"5162","1884_109_Vis1AY_Home1A",99,34.4229,206.298,-0.727329,423,209.150187301876,"L","R","pull",-2.192193,"True","R"
"5163","1884_109_Vis2AR_Home2A",116,-132.7803,332.562,5.85063,471,358.089502655537,"L","L","push",1.957812,"False","L"
"5164","1884_109_Vis2AR_Home2A",117,202.371,232.6068,6.07251,973,308.31792852061,"R","R","push",1.33581,"False","L"
"5165","1884_109_Vis2AR_Home2A",120,-47.7441,247.8801,-1.800057,492,252.436215826533,"R","L","pull",1.400451,"False","L"
"5166","1884_109_Vis2AR_Home2A",128,-17.76018,111.1515,-1.820745,408,112.561449643661,"L","L","push",1.649478,"False","L"
"5167","1884_109_Vis2AR_Home2A",132,77.0787,156.4983,-0.5679,495,174.450118648799,"R","R","push",1.719477,"False","L"
"5168","1884_109_Vis2AR_Home2A",153,80.3415,299.4684,5.76588,798,310.058186830811,"L","R","pull",1.956927,"False","L"
"5169","1884_109_Vis2AR_Home2A",157,178.0395,194.0508,-0.736158,993,263.351051907696,"L","R","pull",1.578978,"False","L"
"5170","1884_109_Vis2AR_Home2A",158,12.7431,19.3725,-0.1458,639,23.1879355238883,"R","R","push",1.939062,"False","L"
"5171","1884_109_Vis2AR_Home2A",160,39.3726,388.674,2.819583,471,390.663128419819,"L","R","pull",1.883655,"False","L"
"5172","1884_109_Vis2AR_Home2A",180,-1.4445,13.3785,-0.2445,492,13.4562566302817,"R","L","pull",1.113111,"False","L"
"5173","1884_109_Vis2AR_Home2A",186,-5.2233,12.3966,-0.2796,408,13.452083647153,"L","L","push",1.668972,"False","L"
"5174","1884_109_Vis2AR_Home2A",191,-133.5429,309.864,5.13435,495,337.41577413691,"R","L","pull",1.362003,"False","L"
"5175","1884_109_Vis2AR_Home2A",21,-1.6317,12.8634,-0.2415,993,12.9664761770498,"L","L","push",1.832163,"False","L"
"5176","1884_109_Vis2AR_Home2A",219,-0.864,9.3669,-0.2223,565,9.40666314959774,"L","L","push",-1.567305,"True","R"
"5177","1884_109_Vis2AR_Home2A",225,2.925,8.2056,-0.2388,993,8.71134297109234,"R","R","push",-1.467555,"True","R"
"5178","1884_109_Vis2AR_Home2A",227,8.28453,47.2125,0.2532135,639,47.9338460127174,"R","R","push",-1.879683,"True","R"
"5179","1884_109_Vis2AR_Home2A",233,-82.9842,195.2679,-0.856884,471,212.169578922262,"L","L","push",-1.475826,"True","R"
"5180","1884_109_Vis2AR_Home2A",234,17.38899,171.4023,-0.0531366,973,172.282109978111,"R","R","push",-1.576521,"True","R"
"5181","1884_109_Vis2AR_Home2A",241,0.0324,4.4322,-0.1683,408,4.43231842267678,"L","R","pull",-1.866747,"True","R"
"5182","1884_109_Vis2AR_Home2A",245,-59.7207,136.0332,-0.1569567,495,148.565115389616,"R","L","pull",-1.78953,"True","R"
"5183","1884_109_Vis2AR_Home2A",67,-2.7414,11.547,-0.2523,565,11.8679603538266,"L","L","push",1.700829,"False","L"
"5184","1884_109_Vis2AR_Home2A",87,0.2091,9.9063,-0.2265,993,9.90850657263747,"L","R","pull",1.510599,"False","L"
"5185","1884_109_Vis2AR_Home2A",90,0.0935835,259.4352,5.01378,639,259.435216878726,"R","R","push",1.639632,"False","L"
"5186","1884_109_Vis3AR_Home3A",100,-215.4411,237.5472,18.6786,702,320.69228209773,"R","L","pull",-2.437296,"True","R"
"5187","1884_109_Vis3AR_Home3A",101,9.05961,24.67839,0.1259292,786,26.2887707271413,"R","R","push",-2.082708,"True","R"
"5188","1884_109_Vis3AR_Home3A",123,5.80005,22.31016,-0.414729,345,23.0517639070875,"R","R","push",-2.147718,"True","R"
"5189","1884_109_Vis3AR_Home3A",13,184.5006,287.6751,4.3659,475,341.756396517124,"R","R","push",-2.1342,"True","R"
"5190","1884_109_Vis3AR_Home3A",14,-10.40643,186.7998,-2.705085,572,187.08944135195,"L","L","push",-2.129457,"True","R"
"5191","1884_109_Vis3AR_Home3A",158,-0.3585,13.6284,-0.0939,544,13.6331144207771,"L","L","push",-2.151528,"True","R"
"5192","1884_109_Vis3AR_Home3A",163,-143.3958,176.115,-1.233198,651,227.109772318674,"R","L","pull",-1.938915,"True","R"
"5193","1884_109_Vis3AR_Home3A",166,4.5825,27.16224,0.1169277,475,27.5460811744175,"R","R","push",-1.963692,"True","R"
"5194","1884_109_Vis3AR_Home3A",194,-2.1576,10.1076,-0.0771,572,10.3353188397843,"L","L","push",-1.940301,"True","R"
"5195","1884_109_Vis3AR_Home3A",200,-18.0585,304.452,5.45538,702,304.987097638982,"R","L","pull",-2.20833,"True","R"
"5196","1884_109_Vis3AR_Home3A",212,-22.8255,40.7019,5.25897,786,46.6652773897252,"R","L","pull",-1.995645,"True","R"
"5197","1884_109_Vis3AR_Home3A",219,19.78233,56.5104,-0.2797323,345,59.8729144804969,"R","R","push",-1.844799,"True","R"
"5198","1884_109_Vis3AR_Home3A",227,-82.3347,235.1361,5.2224,547,249.134478439456,"R","L","pull",-1.870341,"True","R"
"5199","1884_109_Vis3AR_Home3A",24,29.27286,325.233,6.39855,786,326.547706501791,"R","R","push",-2.083278,"True","R"
"5200","1884_109_Vis3AR_Home3A",279,123.774,370.818,15.73887,702,390.929651216175,"R","R","push",-1.997859,"True","R"
"5201","1884_109_Vis3AR_Home3A",295,-67.7991,92.076,5.04276,345,114.344688275451,"R","L","pull",2.93304,"False","L"
"5202","1884_109_Vis3AR_Home3A",298,-6.13995,98.5269,0.300285,547,98.7180277842528,"R","L","pull",2.653044,"False","L"
"5203","1884_109_Vis3AR_Home3A",30,-28.3458,344.355,5.31057,345,345.519681642942,"R","L","pull",-2.2623,"True","R"
"5204","1884_109_Vis3AR_Home3A",303,27.85011,62.2494,-0.372018,334,68.1954281999322,"R","R","push",2.830617,"False","L"
"5205","1884_109_Vis3AR_Home3A",331,12.75987,170.2701,-0.759777,475,170.747536545705,"R","R","push",2.60748,"False","L"
"5206","1884_109_Vis3AR_Home3A",56,1.917705,19.35294,0.671544,547,19.4477216946002,"R","R","push",-2.068194,"True","R"
"5207","1884_109_Vis3AR_Home3A",59,12.10122,329.127,5.48184,334,329.349391459114,"R","R","push",-1.914066,"True","R"
"5208","1884_109_Vis3AR_Home3A",72,2.3952,7.0227,-0.0702,651,7.41992576310572,"R","R","push",-1.965801,"True","R"
"5209","1884_109_Vis3AR_Home3A",95,46.1661,72.1179,-0.0318294,475,85.6288519695319,"R","R","push",-1.770153,"True","R"
"5210","1884_109_Vis3AR_Home3A",97,-3.2676,9.8091,-0.0771,572,10.3390353790864,"L","L","push",-2.186136,"True","R"
"5211","1884_109.5_Vis2AR_Home2A",101,-16.26144,22.48014,-0.369129,798,27.7451099347831,"L","L","push",-1.299303,"True","R"
"5212","1884_109.5_Vis2AR_Home2A",121,-0.3333,2.8434,-0.1392,408,2.86286787155817,"L","L","push",-0.969183,"True","R"
"5213","1884_109.5_Vis2AR_Home2A",130,0.754485,-1.143147,2.531187,495,1.36968342285143,"R","R","push",-1.402698,"True","R"
"5214","1884_109.5_Vis2AR_Home2A",155,0.1797,4.6134,-0.1722,492,4.61689848816281,"R","R","push",4.713,"False","L"
"5215","1884_109.5_Vis2AR_Home2A",158,-75.3849,260.2299,-0.747843,565,270.928927953476,"L","L","push",4.19004,"False","L"
"5216","1884_109.5_Vis2AR_Home2A",20,-1.5207,2.9916,-0.138,495,3.35592000053637,"R","L","pull",-1.663356,"True","R"
"5217","1884_109.5_Vis2AR_Home2A",206,-3.9363,15.2145,-0.2217,471,15.7154531573226,"L","L","push",2.944791,"False","L"
"5218","1884_109.5_Vis2AR_Home2A",22,83.2905,189.3708,-1.257258,471,206.878242652266,"L","R","pull",-1.377438,"True","R"
"5219","1884_109.5_Vis2AR_Home2A",26,64.9617,253.1808,6.1713,973,261.381980931223,"R","R","push",-1.794555,"True","R"
"5220","1884_109.5_Vis2AR_Home2A",37,-100.8657,364.821,-1.493163,565,378.507927892521,"L","L","push",-1.337091,"True","R"
"5221","1884_109.5_Vis2AR_Home2A",39,-16.23759,46.0452,0.2692017,557,48.8243768219124,"R","L","pull",-1.253343,"True","R"
"5222","1884_109.5_Vis2AR_Home2A",40,-38.6256,62.5605,0.1366893,798,73.5238269924111,"L","L","push",-1.539735,"True","R"
