"","game_str","play_id","play_per_game","ball_position_x","ball_position_y","ball_position_z","batter","ball_dist","field_x","field_y","batter_hand","hit_side","push_pull"
"4854","1884_103_Vis4AY_Home4A",55,55,4.65681,115.4577,-0.738732,337,115.551574496699,-2.6235,0.9039,"L","R","pull"
"4855","1884_103_Vis4AY_Home4A",59,59,6.16743,44.1246,0.2519376,586,44.5535354148793,2.8092,0.0609,"R","R","push"
"4856","1884_103_Vis4AY_Home4A",78,78,-0.904317,-7.09056,0.2628723,901,7.14799484821366,-2.4156,0.0918,"L","L","push"
"4857","1884_103_Vis4AY_Home4A",81,81,-1.296267,-6.39477,-1.219974,901,6.52482884742497,-2.8224,0.4992,"L","L","push"
"4858","1884_103_Vis4AY_Home4A",84,84,4.4361,10.6488,-0.1557,901,11.5358538760683,-3.0093,-0.1521,"L","R","pull"
"4859","1884_103_Vis4AY_Home4A",85,85,-14.46465,380.124,-1.853496,404,380.399108142517,2.3976,-0.4044,"R","L","pull"
"4860","1884_103_Vis4AY_Home4A",96,96,-66.3285,23.6187,4.7187,460,70.4081877478749,3.2499,0.2115,"R","L","pull"
"4861","1884_104_Vis1AX_Home1A",12,12,2.6052,16.9797,0.0672,753,17.1783957088548,2.3685,-0.8208,"R","R","push"
"4862","1884_104_Vis1AX_Home1A",126,129,-8.0331,11.8473,-0.0249,963,14.3139516870779,-3.981,0.4911,"L","L","push"
"4863","1884_104_Vis1AX_Home1A",130,133,216.5646,247.071,7.88214,892,328.548786353199,-2.4981,-1.6233,"L","R","pull"
"4864","1884_104_Vis1AX_Home1A",131,134,-2.8293,7.7883,-0.0225,598,8.28628718908535,-2.4306,-1.7994,"L","L","push"
"4865","1884_104_Vis1AX_Home1A",133,136,2.0583,3.8688,-0.0201,959,4.38226109788086,2.4099,0.4551,"R","R","push"
"4866","1884_104_Vis1AX_Home1A",151,155,-54.5502,92.634,-0.1173552,877,107.502475674005,-2.6886,-0.3141,"L","L","push"
"4867","1884_104_Vis1AX_Home1A",152,156,-3.0903,15.2148,-0.0186,537,15.5254659553264,2.3145,-1.212,"R","L","pull"
"4868","1884_104_Vis1AX_Home1A",155,159,-13.73754,25.27089,0.00566988,435,28.7634818240717,-4.0998,1.9017,"L","L","push"
"4869","1884_104_Vis1AX_Home1A",156,160,21.88107,98.9109,0.1174656,753,101.302257443528,2.6079,0.2778,"R","R","push"
"4870","1884_104_Vis1AX_Home1A",158,162,1.905987,12.82551,0.497001,630,12.9663600599501,-2.901,-1.3155,"L","R","pull"
"4871","1884_104_Vis1AX_Home1A",160,164,73.6659,274.4583,-1.169106,963,284.172523762766,-2.0043,0.3,"L","R","pull"
"4872","1884_104_Vis1AX_Home1A",165,169,0.645174,-3.1731,1.333755,892,3.23802611173474,-2.5494,-0.5802,"L","R","pull"
"4873","1884_104_Vis1AX_Home1A",168,172,47.1387,105.0798,0.2890311,892,115.168665034071,-3.4665,-0.8697,"L","R","pull"
"4874","1884_104_Vis1AX_Home1A",17,17,-124.5708,308.616,6.9276,630,332.808833519545,-3.7122,0.8025,"L","L","push"
"4875","1884_104_Vis1AX_Home1A",176,181,-3.4533,6.5463,-0.0213,598,7.40130559968983,-4.548,0.1806,"L","L","push"
"4876","1884_104_Vis1AX_Home1A",186,191,67.9419,257.2494,5.16864,877,266.070207982724,-3.1461,0.2214,"L","R","pull"
"4877","1884_104_Vis1AX_Home1A",209,218,-0.581397,250.9551,-0.406869,537,250.955773471107,3.0186,-1.0362,"R","L","pull"
"4878","1884_104_Vis1AX_Home1A",220,229,-5.0337,6.6837,-0.0294,630,8.36719674562514,-2.823,-1.2276,"L","L","push"
"4879","1884_104_Vis1AX_Home1A",224,233,-88.8033,189.1755,-1.197135,963,208.981807560228,-3.564,1.971,"L","L","push"
"4880","1884_104_Vis1AX_Home1A",227,236,11.415,397.092,16.4901,892,397.256036692962,-3.6222,-0.0438,"L","R","pull"
"4881","1884_104_Vis1AX_Home1A",24,24,56.4432,324.945,3.91977,963,329.810684865181,-3.2913,1.2696,"L","R","pull"
"4882","1884_104_Vis1AX_Home1A",254,264,4.67091,17.37798,-0.2182449,537,17.9947656030441,1.5486,-0.7383,"R","R","push"
"4883","1884_104_Vis1AX_Home1A",266,276,47.6268,288.3531,2.182593,963,292.259854167229,-2.4645,-0.9168,"L","R","pull"
"4884","1884_104_Vis1AX_Home1A",36,37,164.9067,169.3011,6.72816,892,236.341029375138,-3.762,0.645,"L","R","pull"
"4885","1884_104_Vis1AX_Home1A",42,43,11.4033,14.5395,-0.0504,598,18.4778870853786,-3.4152,0.8556,"L","R","pull"
"4886","1884_104_Vis1AX_Home1A",45,46,1.0713,4.1475,-0.0252,959,4.28362462641161,2.5224,-0.9606,"R","R","push"
"4887","1884_104_Vis1AX_Home1A",78,79,15.91122,26.94603,0.0545079,537,31.2930576110629,2.4666,-1.4964,"R","R","push"
"4888","1884_104_Vis1AX_Home1A",90,92,133.932,210.9756,6.8328,753,249.896947599125,1.9941,-0.3594,"R","R","push"
"4889","1884_104_Vis4AY_Home4A",101,101,95.9907,270.7512,3.75348,835,287.263688599743,-3.4932,-0.4947,"L","R","pull"
"4890","1884_104_Vis4AY_Home4A",103,103,9.25572,43.2228,0.2109075,460,44.2027011907462,2.8437,0.1938,"R","R","push"
"4891","1884_104_Vis4AY_Home4A",108,109,77.2473,338.904,-2.074677,502,347.596125659205,-3.3699,-0.4245,"L","R","pull"
"4892","1884_104_Vis4AY_Home4A",110,111,154.995,171.5745,-0.705102,638,231.216909146477,-2.8104,-0.6972,"L","R","pull"
"4893","1884_104_Vis4AY_Home4A",112,113,140.6586,146.25,-0.638694,337,202.913538863133,-2.7039,0.5664,"L","R","pull"
"4894","1884_104_Vis4AY_Home4A",114,115,-0.985287,79.8117,0.02718942,719,79.8177815236829,-2.5092,-0.1959,"L","L","push"
"4895","1884_104_Vis4AY_Home4A",119,120,1.1148,5.313,-0.1641,586,5.42869671652414,2.7261,0.528,"R","R","push"
"4896","1884_104_Vis4AY_Home4A",123,124,2.4963,13.1199,-0.1368,901,13.355271981506,-2.8821,-1.0371,"L","R","pull"
"4897","1884_104_Vis4AY_Home4A",140,141,13.40349,20.47578,-0.0759426,404,24.472660476305,2.1078,-0.1116,"R","R","push"
"4898","1884_104_Vis4AY_Home4A",152,153,-21.52716,349.125,3.75039,460,349.788056174972,3.2028,0.3405,"R","L","pull"
"4899","1884_104_Vis4AY_Home4A",183,184,17.99514,131.1462,0.2566683,502,132.375038576235,-2.5479,-0.9546,"L","R","pull"
"4900","1884_104_Vis4AY_Home4A",188,189,-56.3436,264.6564,-0.713007,638,270.587529871426,-2.6187,0.4674,"L","L","push"
"4901","1884_104_Vis4AY_Home4A",191,192,8.01885,245.496,-1.722942,337,245.626928432781,-2.1273,0.9537,"L","R","pull"
"4902","1884_104_Vis4AY_Home4A",192,193,122.4789,230.3709,3.15402,719,260.905792407949,-1.845,0.0663,"L","R","pull"
"4903","1884_104_Vis4AY_Home4A",201,202,-71.8134,219.0876,4.49577,404,230.557023083922,3.2478,0.1896,"R","L","pull"
"4904","1884_104_Vis4AY_Home4A",22,22,3.531,6.5106,-0.1665,586,7.4064750968325,2.8632,0.0402,"R","R","push"
"4905","1884_104_Vis4AY_Home4A",228,229,-47.0568,339.177,5.58351,835,342.425728816104,-2.6031,-0.0366,"L","L","push"
"4906","1884_104_Vis4AY_Home4A",235,236,1.168917,-4.54452,1.227735,502,4.69244381780848,-1.6779,-1.9875,"L","R","pull"
"4907","1884_104_Vis4AY_Home4A",28,28,4.4613,29.78382,0.2049666,404,30.1160942268814,1.7088,-0.1629,"R","R","push"
"4908","1884_104_Vis4AY_Home4A",41,41,-28.82916,63.6687,0.1294749,835,69.8915146923831,-3.4248,-0.3201,"L","L","push"
"4909","1884_104_Vis4AY_Home4A",44,44,-101.2752,294.6117,6.2613,460,311.532855268798,3.2562,-0.3444,"R","L","pull"
"4910","1884_104_Vis4AY_Home4A",46,46,3.0237,13.9239,-0.1524,502,14.2484298398104,-2.9253,0.0705,"L","R","pull"
"4911","1884_104_Vis4AY_Home4A",57,57,-23.60652,102.3822,-0.96753,638,105.068466550866,-2.5884,-0.1917,"L","L","push"
"4912","1884_104_Vis4AY_Home4A",62,62,-13.11402,141.6867,-0.408318,337,142.292299431313,-2.4042,0.9567,"L","L","push"
"4913","1884_104_Vis4AY_Home4A",69,69,-3.95784,20.13261,0.00104328,719,20.5179551339236,-2.8257,-0.2256,"L","L","push"
"4914","1884_104_Vis4AY_Home4A",83,83,-17.45394,279.945,3.78051,586,280.488579173063,2.7216,0.8022,"R","L","pull"
"4915","1884_104_Vis4AY_Home4A",86,86,-114.621,228.7797,4.27194,901,255.886937480384,-2.7918,-0.2544,"L","L","push"
"4916","1884_104_Vis4AY_Home4A",87,87,52.077,144.5571,4.76571,404,153.651453261627,2.433,-0.3828,"R","R","push"
"4917","1884_105_Vis1AX_Home1A",111,114,-60.7212,105.8394,5.46771,963,122.020665142426,-2.3775,-0.9789,"L","L","push"
"4918","1884_105_Vis1AX_Home1A",116,120,-4.75296,21.88977,-0.0548625,598,22.3998361470458,-3.2505,0.4173,"L","L","push"
"4919","1884_105_Vis1AX_Home1A",12,13,-50.514,218.3334,-1.477356,753,224.100731260654,2.8053,-1.0266,"R","L","pull"
"4920","1884_105_Vis1AX_Home1A",137,141,-58.5198,171.3111,5.8473,959,181.030549839661,2.8272,-1.7853,"R","L","pull"
"4921","1884_105_Vis1AX_Home1A",139,143,-39.0627,45.123,-0.01362006,423,59.682322845965,-2.4981,-1.5984,"L","L","push"
"4922","1884_105_Vis1AX_Home1A",166,170,-52.1271,186.0195,-0.334938,753,193.185115717179,2.7195,-1.2273,"R","L","pull"
"4923","1884_105_Vis1AX_Home1A",169,173,-81.7215,240.9018,4.52829,626,254.385693004717,3.1212,-1.7886,"R","L","pull"
"4924","1884_105_Vis1AX_Home1A",190,194,17.42352,110.199,0.2150532,877,111.567910485903,-2.9619,0.3387,"L","R","pull"
"4925","1884_105_Vis1AX_Home1A",20,21,0.5745,5.8752,-0.0228,963,5.90322160265054,-2.4945,-0.3375,"L","R","pull"
"4926","1884_105_Vis1AX_Home1A",201,206,-0.8079,4.5135,-0.0213,959,4.58523550758301,2.6397,0.6075,"R","L","pull"
"4927","1884_105_Vis1AX_Home1A",214,219,-1.5897,5.2704,-0.0183,423,5.50493072163492,-2.3661,-2.0409,"L","L","push"
"4928","1884_105_Vis1AX_Home1A",219,224,-2.1717,3.8079,-0.0069,435,4.38364954119282,-2.6889,-0.8481,"L","L","push"
"4929","1884_105_Vis1AX_Home1A",223,228,0.822,0.7374,0.006,753,1.10428382221239,2.7108,-1.728,"R","R","push"
"4930","1884_105_Vis1AX_Home1A",250,255,-7.7145,11.1618,-0.0291,626,13.5683193318111,2.8878,-2.1657,"R","L","pull"
"4931","1884_105_Vis1AX_Home1A",256,261,-107.43,165.3522,0.000888918,963,197.186599303401,-2.4765,-1.2045,"L","L","push"
"4932","1884_105_Vis1AX_Home1A",257,262,-11.00403,28.58154,-0.0832065,877,30.6266730973591,-3.0717,0.0105,"L","L","push"
"4933","1884_105_Vis1AX_Home1A",259,264,83.7666,321.483,6.57582,598,332.217041351825,-3.8589,-0.2244,"L","R","pull"
"4934","1884_105_Vis1AX_Home1A",26,27,-232.2486,268.0485,33.5409,598,354.668028660901,-2.3394,-1.8081,"L","L","push"
"4935","1884_105_Vis1AX_Home1A",262,267,21.09186,112.1235,-0.2249382,959,114.090077616371,2.5284,-1.0131,"R","R","push"
"4936","1884_105_Vis1AX_Home1A",274,279,-69.3693,240.7761,-0.324309,423,250.569810858571,-3.555,0.7095,"L","L","push"
"4937","1884_105_Vis1AX_Home1A",276,281,-107.5266,124.0485,2.711562,537,164.164551775985,2.3961,-1.8651,"R","L","pull"
"4938","1884_105_Vis1AX_Home1A",280,285,157.8063,307.554,3.8754,435,345.676570272979,-3.0879,2.0505,"L","R","pull"
"4939","1884_105_Vis1AX_Home1A",286,291,26.84607,115.9896,0.475569,753,119.055864125229,2.8086,-0.9711,"R","R","push"
"4940","1884_105_Vis1AX_Home1A",72,74,-60.9432,149.4534,4.19826,626,161.401339516746,3.1134,-1.713,"R","L","pull"
"4941","1884_105_Vis4AZ_Home4A",116,116,-0.444126,-2.597721,1.253577,638,2.63541311708753,-3.1488,0.6765,"L","L","push"
"4942","1884_105_Vis4AZ_Home4A",128,128,-13.67571,17.3226,0.01797078,502,22.0702857880024,-2.5167,-1.6497,"L","L","push"
"4943","1884_105_Vis4AZ_Home4A",143,143,3.8244,17.8047,-0.1311,776,18.210803866112,2.2431,0.6666,"R","R","push"
"4944","1884_105_Vis4AZ_Home4A",144,144,-47.6649,229.3056,-2.06997,337,234.207175132125,2.6553,1.1295,"R","L","pull"
"4945","1884_105_Vis4AZ_Home4A",148,148,-5.54931,46.9359,-0.1412094,901,47.2628136094975,-3.3465,0.4098,"L","L","push"
"4946","1884_105_Vis4AZ_Home4A",155,155,-5.85462,35.9412,0.2073057,404,36.4149204692857,1.6923,-0.2241,"R","L","pull"
"4947","1884_105_Vis4AZ_Home4A",168,169,186.7782,304.782,15.01353,835,357.460716050365,-3.369,0.3369,"L","R","pull"
"4948","1884_105_Vis4AZ_Home4A",169,170,6.2964,10.2963,-0.1767,460,12.0689041196788,1.6977,-0.5601,"R","R","push"
"4949","1884_105_Vis4AZ_Home4A",173,174,-1.0464,7.6134,-0.1506,920,7.68497316325828,2.3961,-0.0444,"R","L","pull"
"4950","1884_105_Vis4AZ_Home4A",19,19,-102.7434,271.0905,4.33215,337,289.907339392796,2.7057,2.0514,"R","L","pull"
"4951","1884_105_Vis4AZ_Home4A",21,21,-15.7803,69.7578,0.2630631,901,71.5204063811861,-3.5913,-0.5631,"L","L","push"
"4952","1884_105_Vis4AZ_Home4A",213,214,79.2591,360.282,4.4481,337,368.897173283843,2.0619,-0.438,"R","R","push"
"4953","1884_105_Vis4AZ_Home4A",23,23,11.32677,80.0889,0.0605628,404,80.8858926008912,2.8533,-0.3408,"R","R","push"
"4954","1884_105_Vis4AZ_Home4A",231,232,0.338421,-6.60633,0.784722,901,6.61499242948478,-3.2319,0.5574,"L","R","pull"
"4955","1884_105_Vis4AZ_Home4A",234,235,-137.8392,164.5314,-1.128264,901,214.639760162464,-3.2697,0.2823,"L","L","push"
"4956","1884_105_Vis4AZ_Home4A",240,241,-149.8857,202.4676,4.32204,835,251.910404934473,-2.7858,-0.1086,"L","L","push"
"4957","1884_105_Vis4AZ_Home4A",243,244,11.5989,17.2941,-0.1476,460,20.8235533956143,1.7034,-0.0756,"R","R","push"
"4958","1884_105_Vis4AZ_Home4A",274,275,-1.0734,6.1956,-0.156,638,6.28789685984113,-3.4719,0.2133,"L","L","push"
"4959","1884_105_Vis4AZ_Home4A",276,277,4.9317,8.5722,-0.168,920,9.88960452849354,3.2109,1.176,"R","R","push"
"4960","1884_105_Vis4AZ_Home4A",278,279,-1.176192,-4.72653,1.828098,502,4.87067895285288,-3.3744,-0.0627,"L","L","push"
"4961","1884_105_Vis4AZ_Home4A",29,29,-0.6,6.9873,-0.1524,835,7.01301370952603,-2.1735,-0.2694,"L","L","push"
"4962","1884_105_Vis4AZ_Home4A",295,296,1.1715,2.2419,-0.1911,776,2.52953115418648,2.121,0.6105,"R","R","push"
"4963","1884_105_Vis4AZ_Home4A",298,299,-60.6111,148.536,-1.606014,337,160.426458974852,1.6248,0.1719,"R","L","pull"
"4964","1884_105_Vis4AZ_Home4A",30,30,-157.8654,277.5345,33.2046,460,319.29122006001,2.8176,0.2517,"R","L","pull"
"4965","1884_105_Vis4AZ_Home4A",301,302,-2.7273,5.4129,-0.1632,901,6.06115927030465,-1.932,0.1974,"L","L","push"
"4966","1884_105_Vis4AZ_Home4A",35,35,-200.6613,229.9509,30.258,638,305.192355291708,-3.2838,-0.123,"L","L","push"
"4967","1884_105_Vis4AZ_Home4A",73,73,-147.8649,289.2906,4.73073,776,324.889334851685,2.8074,0.3132,"R","L","pull"
"4968","1884_105_Vis4AZ_Home4A",76,76,115.3587,357.63,9.25872,337,375.774994598749,1.6347,1.2999,"R","R","push"
"4969","1884_105_Vis4AZ_Home4A",78,78,0.2293938,-1.704006,0.975828,901,1.71937720222016,-2.5077,-1.1928,"L","R","pull"
"4970","1884_105_Vis4AZ_Home4A",80,80,-7.9737,11.2089,-0.2082,901,13.7557017596341,-2.3697,-0.1692,"L","L","push"
"4971","1884_105_Vis4AZ_Home4A",81,81,160.1586,355.824,29.79198,404,390.206991390416,2.1711,0.3765,"R","R","push"
"4972","1884_105_Vis4AZ_Home4A",85,85,-1.524,9.0873,-0.1521,835,9.21420627563764,-2.1249,0.45,"L","L","push"
"4973","1884_105_Vis4AZ_Home4A",88,88,3.4749,10.839,-0.1503,460,11.3823921479626,1.9575,-0.8274,"R","R","push"
"4974","1884_106_Vis1AY_Home1A",106,107,-12.90147,64.9212,0.424122,963,66.1907103572767,-1.6371,-7.3134,"L","L","push"
"4975","1884_106_Vis1AY_Home1A",109,110,-87.141,162.2334,-1.329402,892,184.155450520912,-2.8458,-0.2838,"L","L","push"
"4976","1884_106_Vis1AY_Home1A",110,111,-36.8598,370.989,4.31241,598,372.81561525376,-2.397,-1.1355,"L","L","push"
"4977","1884_106_Vis1AY_Home1A",114,115,-0.0243,1.5195,0.0021,959,1.51969429162579,2.358,-1.4676,"R","L","pull"
"4978","1884_106_Vis1AY_Home1A",137,138,36.0456,308.685,4.87011,423,310.782423094293,-1.6203,0.306,"L","R","pull"
"4979","1884_106_Vis1AY_Home1A",138,139,-31.5231,128.6745,0.2214678,953,132.479556097762,-3.2883,1.0131,"L","L","push"
"4980","1884_106_Vis1AY_Home1A",139,140,69.3552,117.7248,5.77143,435,136.635545529266,-2.3847,0.2709,"L","R","pull"
"4981","1884_106_Vis1AY_Home1A",160,161,-34.4904,38.2503,-0.856347,626,51.504108013342,-2.496,-1.2306,"L","L","push"
"4982","1884_106_Vis1AY_Home1A",180,181,74.7573,66.1473,7.1076,598,99.820434784567,-2.6973,-2.0148,"L","R","pull"
"4983","1884_106_Vis1AY_Home1A",196,197,5.2032,8.2602,-0.0384,959,9.76238671022614,2.604,-1.3839,"R","R","push"
"4984","1884_106_Vis1AY_Home1A",200,201,103.3497,292.3299,4.77597,423,310.06117287416,-2.6289,-1.7964,"L","R","pull"
"4985","1884_106_Vis1AY_Home1A",21,21,-4.39791,25.76457,0.01910514,963,26.1372278494296,-4.1205,1.2528,"L","L","push"
"4986","1884_106_Vis1AY_Home1A",224,226,1.840749,36.1857,-0.2509689,435,36.2324887548592,-2.5152,-0.393,"L","R","pull"
"4987","1884_106_Vis1AY_Home1A",238,240,113.0202,235.6527,5.16024,963,261.353707885176,-3.9666,1.815,"L","R","pull"
"4988","1884_106_Vis1AY_Home1A",264,267,-19.53114,358.527,4.82412,892,359.058595717607,-3.2265,0.4704,"L","L","push"
"4989","1884_106_Vis1AY_Home1A",270,274,1.4793,4.4049,-0.0258,959,4.64666251195414,2.457,-1.827,"R","R","push"
"4990","1884_106_Vis1AY_Home1A",40,40,-26.02791,304.419,-0.477735,892,305.529670670408,-3.2469,0.8421,"L","L","push"
"4991","1884_106_Vis1AY_Home1A",47,47,0.0699,6.5652,-0.0231,598,6.56557210378502,-2.5113,-1.7805,"L","R","pull"
"4992","1884_106_Vis1AY_Home1A",56,56,0.2532,6.228,-0.024,423,6.23314481140941,-2.4405,-1.6689,"L","R","pull"
"4993","1884_106_Vis1AY_Home1A",73,73,-55.119,131.3226,4.7343,435,142.42095854108,-4.1184,-0.348,"L","L","push"
"4994","1884_106_Vis1AY_Home1A",80,80,-1.446,10.203,-0.0339,630,10.3049563317852,-2.5155,0.519,"L","L","push"
"4995","1884_106_Vis4AZ_Home4A",101,101,-91.9458,128.616,-1.62726,835,158.101567334546,-2.3436,-0.6042,"L","L","push"
"4996","1884_106_Vis4AZ_Home4A",106,106,1.668,7.5612,-0.156,460,7.74299486245471,2.7861,0.2037,"R","R","push"
"4997","1884_106_Vis4AZ_Home4A",113,113,1.3761,4.8801,-0.1818,901,5.07040700733186,-3.7356,-0.6756,"L","R","pull"
"4998","1884_106_Vis4AZ_Home4A",122,122,-2.8629,13.3017,-0.1581,638,13.606300720622,-2.7189,-0.5748,"L","L","push"
"4999","1884_106_Vis4AZ_Home4A",138,138,-180.7776,251.0394,26.42742,776,309.356301073891,2.9979,0.2622,"R","L","pull"
"5000","1884_106_Vis4AZ_Home4A",145,145,2.1606,7.041,-0.159,337,7.36504401616175,1.9083,0.4089,"R","R","push"
"5001","1884_106_Vis4AZ_Home4A",146,146,-37.632,351.753,4.45419,586,353.760286681532,2.1303,1.9407,"R","L","pull"
"5002","1884_106_Vis4AZ_Home4A",154,154,-92.7108,318.45,5.87949,835,331.671064364439,-1.5561,0.291,"L","L","push"
"5003","1884_106_Vis4AZ_Home4A",19,19,-139.0368,299.7108,3.5247,337,330.39036818721,2.8593,2.7255,"R","L","pull"
"5004","1884_106_Vis4AZ_Home4A",206,206,-109.4421,335.115,4.30389,776,352.533170747676,1.9071,0.12,"R","L","pull"
"5005","1884_106_Vis4AZ_Home4A",21,21,-0.4551,11.493,-0.1392,586,11.5020069992154,2.6589,1.0188,"R","L","pull"
"5006","1884_106_Vis4AZ_Home4A",214,214,1.189296,-1.1682,1.730094,586,1.66706814966155,3.0543,1.8603,"R","R","push"
"5007","1884_106_Vis4AZ_Home4A",215,215,-0.5229,6.9279,-0.1542,586,6.94760554579777,2.9352,0.1125,"R","L","pull"
"5008","1884_106_Vis4AZ_Home4A",244,244,-0.4734,2.8827,-0.1974,460,2.92131252179564,2.5812,0.0915,"R","L","pull"
"5009","1884_106_Vis4AZ_Home4A",249,249,-157.5603,275.8902,48.0381,776,317.711583975356,2.8275,-0.1257,"R","L","pull"
"5010","1884_106_Vis4AZ_Home4A",251,251,-0.751203,121.1133,-1.080795,337,121.115629638941,-3.5802,0.3756,"L","L","push"
"5011","1884_106_Vis4AZ_Home4A",253,253,21.62007,43.893,0.1595832,586,48.9287530579403,1.3134,0.8943,"R","R","push"
"5012","1884_106_Vis4AZ_Home4A",49,49,1.1823,4.7634,-0.1845,460,4.90793366397713,1.5309,-0.3957,"R","R","push"
"5013","1884_106_Vis4AZ_Home4A",54,54,102.4368,124.6059,-0.43191,901,161.306938192534,-3.1899,0.7626,"L","R","pull"
"5014","1884_106_Vis4AZ_Home4A",56,56,4.6914,8.8881,-0.1656,920,10.0502515177482,1.9023,-0.5403,"R","R","push"
"5015","1884_106_Vis4AZ_Home4A",63,63,-15.73143,71.4204,0.348597,776,73.1324239035252,2.3637,-0.2472,"R","L","pull"
"5016","1884_106_Vis4AZ_Home4A",83,83,2.2032,6.2982,-0.1626,586,6.67243684720957,1.2252,0.7782,"R","R","push"
"5017","1884_106_Vis4AZ_Home4A",85,85,1.9422,10.6242,-0.1464,404,10.8002669633672,2.8491,0.0795,"R","R","push"
"5018","1884_107_Vis1AY_Home1A",112,114,161.1444,294.342,5.92653,537,335.566283490103,2.6376,-1.2591,"R","R","push"
"5019","1884_107_Vis1AY_Home1A",113,115,41.4984,233.6211,-0.1662117,753,237.278181819926,-2.7465,-1.5282,"L","R","pull"
"5020","1884_107_Vis1AY_Home1A",125,127,16.19478,100.7262,-0.2100408,963,102.019793499538,-2.5761,0.9087,"L","R","pull"
"5021","1884_107_Vis1AY_Home1A",15,15,-0.4641,2.2599,0.0021,753,2.30706237887058,-2.3973,-1.2501,"L","L","push"
"5022","1884_107_Vis1AY_Home1A",157,159,37.7256,119.9307,5.49597,630,125.724276485689,-2.8614,-1.2066,"L","R","pull"
"5023","1884_107_Vis1AY_Home1A",159,161,-0.6465,13.8186,-0.0345,877,13.8337149099582,-2.6829,-1.4253,"L","L","push"
"5024","1884_107_Vis1AY_Home1A",164,166,-2.5503,9.2097,-0.0288,423,9.55628610810706,-3.4182,-0.4602,"L","L","push"
"5025","1884_107_Vis1AY_Home1A",17,17,1.2306,11.7309,-0.0351,626,11.7952698642295,-2.1774,-1.263,"L","R","pull"
"5026","1884_107_Vis1AY_Home1A",177,179,120.8505,264.087,5.9376,953,290.425182997704,-2.097,0.9267,"L","R","pull"
"5027","1884_107_Vis1AY_Home1A",182,184,-85.6206,217.2186,2.936577,537,233.484062261903,2.2551,-1.2249,"R","L","pull"
"5028","1884_107_Vis1AY_Home1A",184,186,1.7811,15.0582,-0.0114,753,15.1631693405436,-2.8287,-1.7088,"L","R","pull"
"5029","1884_107_Vis1AY_Home1A",19,19,0.8544,7.6332,-0.0258,963,7.68086854463738,-2.6811,1.2102,"L","R","pull"
"5030","1884_107_Vis1AY_Home1A",199,201,-9.68256,15.76599,0.055593,626,18.5018487950178,-2.0463,0.4635,"L","L","push"
"5031","1884_107_Vis1AY_Home1A",204,206,-0.669,4.5864,-0.0204,963,4.63493537819029,-2.6874,0.2352,"L","L","push"
"5032","1884_107_Vis1AY_Home1A",210,212,0.453759,-5.72256,2.927844,630,5.74052176928901,-1.5708,-0.9585,"L","R","pull"
"5033","1884_107_Vis1AY_Home1A",227,230,178.4409,220.0716,5.0067,877,283.324308733596,-2.2368,0.4011,"L","R","pull"
"5034","1884_107_Vis1AY_Home1A",231,234,-108.1863,313.284,-1.270467,423,331.437988413655,-2.9229,0.1269,"L","L","push"
"5035","1884_107_Vis1AY_Home1A",232,235,-94.5354,224.8755,-1.489233,953,243.938378188857,-2.9862,-1.9188,"L","L","push"
"5036","1884_107_Vis1AY_Home1A",246,249,-2.2494,3.3153,-0.0057,753,4.0063717313799,-3.8772,0.2874,"L","L","push"
"5037","1884_107_Vis1AY_Home1A",44,46,189.0594,246.2631,5.37591,877,310.465732650111,-3.0129,0.4341,"L","R","pull"
"5038","1884_107_Vis1AY_Home1A",49,51,-1.5669,15.102,-0.0282,423,15.1830688469097,-2.3352,-1.6143,"L","L","push"
"5039","1884_107_Vis1AY_Home1A",54,56,46.9725,124.4625,0.0688593,953,133.031310835081,-2.7129,-0.2772,"L","R","pull"
"5040","1884_107_Vis1AY_Home1A",57,59,2.0697,7.5963,-0.0252,537,7.87320975079415,2.7585,0.6594,"R","R","push"
"5041","1884_107_Vis1AY_Home1A",75,77,-4.68636,9.33531,0.1616766,963,10.4455724039279,-3.0483,0.24,"L","L","push"
"5042","1884_107_Vis1AY_Home1A",79,81,-18.56409,44.9058,0.001721181,892,48.5917308929009,-3.9603,1.3041,"L","L","push"
"5043","1884_107_Vis1AY_Home1A",84,86,-138.6453,193.7286,-1.843881,630,238.229489505498,-2.7534,-0.7968,"L","L","push"
"5044","1884_107_Vis1AY_Home1A",91,93,-1.902111,96.2355,-0.321054,423,96.2542959379285,-3.1197,0.6747,"L","L","push"
"5045","1884_107_Vis1AY_Home1A",93,95,0.672,3.6753,-0.0195,953,3.73622993002304,-2.838,-2.0415,"L","R","pull"
"5046","1884_107_Vis3AR_Home3A",107,107,-47.5869,187.032,0.1154598,547,192.990885991049,1.5591,1.3458,"R","L","pull"
"5047","1884_107_Vis3AR_Home3A",109,109,70.1274,136.3818,-1.151427,786,153.355298578171,2.3007,-0.9825,"R","R","push"
"5048","1884_107_Vis3AR_Home3A",110,110,35.8305,157.0701,6.28479,334,161.105062131083,1.7988,-0.1788,"R","R","push"
"5049","1884_107_Vis3AR_Home3A",134,134,-2.9952,5.0778,-0.0456,879,5.89536053859304,-2.6244,0.4272,"L","L","push"
"5050","1884_107_Vis3AR_Home3A",138,138,-63.0921,363.261,5.40774,651,368.699291026454,2.3157,0.0243,"R","L","pull"
"5051","1884_107_Vis3AR_Home3A",140,140,209.5482,303.741,22.71891,475,369.010898489787,2.5371,-0.0876,"R","R","push"
